Numb	Lon	Lat	Type	TotalThickness
21732	-48.5	29.5	SOCE	7.045
21733	-47.5	29.5	SOCE	6.9527
21734	-46.5	29.5	SOCE	6.8958
21735	-45.5	29.5	SOCE	6.9183
21736	-44.5	29.5	SOCE	6.9605
21737	-43.5	29.5	SOCE	6.9779
21738	-42.5	29.5	SOCE	6.9844
21739	-41.5	29.5	SOCE	7.0012
21740	-40.5	29.5	SOCE	7.025
21741	-39.5	29.5	SOCE	7.0572
21742	-38.5	29.5	SOCE	7.0393
21743	-37.5	29.5	SOCE	7.0047
21744	-36.5	29.5	SOCE	7.0212
21745	-35.5	29.5	SOCE	7.0753
21746	-34.5	29.5	SOCE	7.0612
21747	-33.5	29.5	SOCE	7.0017
21748	-32.5	29.5	SOCE	6.9817
21749	-31.5	29.5	SOCE	6.9827
21750	-30.5	29.5	SOCE	6.9957
21751	-29.5	29.5	SOCE	6.9997
21752	-28.5	29.5	SOCE	7.0417
21753	-27.5	29.5	SOCE	7.053
21754	-26.5	29.5	SOCE	7.1104
21755	-25.5	29.5	SOCE	7.8732
21756	-24.5	29.5	SOCE	7.9781
21757	-23.5	29.5	SOCE	8.015
21758	-22.5	29.5	SOCE	8.0225
21759	-21.5	29.5	SOCE	8.0065
21760	-20.5	29.5	SOCE	7.9726
21761	-19.5	29.5	SOCE	8.1354
21762	-18.5	29.5	SOCE	8.8485
21763	-17.5	29.5	SOCE	9.9382
21764	-16.5	29.5	SOCE	9.502
21765	-15.5	29.5	SOCE	10.6799
21766	-14.5	29.5	SOCE	10.9599
21767	-13.5	29.5	SOCE	16.3685
21768	-12.5	29.5	COMA	20.4944
21769	-11.5	29.5	COMA	24.1756
21770	-10.5	29.5	COMA	28.2431
21771	-9.5	29.5	ORON	32.2165
21772	-8.5	29.5	ORON	36.1774
21773	-7.5	29.5	BASN	34.7588
21774	-6.5	29.5	BASN	35.4068
21775	-5.5	29.5	BASN	35.9166
21776	-4.5	29.5	BASN	36.7055
21777	-3.5	29.5	PLAT	37.213
21778	-2.5	29.5	PLAT	37.4548
21779	-1.5	29.5	PLAT	37.4331
21780	-0.5	29.5	PLAT	37.1195
21781	0.5	29.5	PLAT	36.5678
21782	1.5	29.5	PLAT	36.0507
21783	2.5	29.5	PLAT	35.9062
21784	3.5	29.5	PLAT	36.2762
21785	4.5	29.5	PLAT	36.8662
21786	5.5	29.5	PLAT	37.2403
21787	6.5	29.5	PLAT	37.242
21788	7.5	29.5	PLAT	37.1415
21789	8.5	29.5	PLAT	36.9562
21790	9.5	29.5	PLAT	36.5835
21791	10.5	29.5	PLAT	36.2818
21792	11.5	29.5	PLAT	36.2177
21793	12.5	29.5	PLAT	36.2573
21794	13.5	29.5	PLAT	36.3455
21795	14.5	29.5	PLAT	36.2999
21796	15.5	29.5	EXCT	35.8597
21797	16.5	29.5	EXCT	35.2784
21798	17.5	29.5	EXCT	34.9732
21799	18.5	29.5	EXCT	35.2161
21800	19.5	29.5	EXCT	35.7386
21801	20.5	29.5	EXCT	36.043
21802	21.5	29.5	EXCT	35.7179
21803	22.5	29.5	EXCT	34.5587
21804	23.5	29.5	EXCT	33.1326
21805	24.5	29.5	EXCT	32.1821
21806	25.5	29.5	EXCT	32.4991
21807	26.5	29.5	EXCT	31.9084
21808	27.5	29.5	EXCT	31.6464
21809	28.5	29.5	EXCT	32.5488
21810	29.5	29.5	EXCT	33.4858
21811	30.5	29.5	EXCT	33.6049
21812	31.5	29.5	EXCT	33.936
21813	32.5	29.5	COMA	33.8836
21814	33.5	29.5	EXCT	33.1608
21815	34.5	29.5	EXCT	33.8985
21816	35.5	29.5	PLAT	32.5187
21817	36.5	29.5	PLAT	35.0884
21818	37.5	29.5	PLAT	35.9669
21819	38.5	29.5	PLAT	36.4969
21820	39.5	29.5	PLAT	36.8021
21821	40.5	29.5	PLAT	36.9314
21822	41.5	29.5	PLAT	37.0296
21823	42.5	29.5	PLAT	37.1042
21824	43.5	29.5	PLAT	37.213
21825	44.5	29.5	PLAT	37.4276
21826	45.5	29.5	PLAT	37.7753
21827	46.5	29.5	PLAT	38.2046
21828	47.5	29.5	PLAT	39.1095
21829	48.5	29.5	COMA	40.3601
21830	49.5	29.5	COMA	42.0505
21831	50.5	29.5	COMA	43.4993
21832	51.5	29.5	PLAT	44.0518
21833	52.5	29.5	ORON	43.6951
21834	53.5	29.5	ORON	43.7961
21835	54.5	29.5	ORON	44.5156
21836	55.5	29.5	ORON	42.7
21837	56.5	29.5	ORON	41.8468
21838	57.5	29.5	ORON	41.8287
21839	58.5	29.5	ORON	40.9771
21840	59.5	29.5	ORON	40.7372
21841	60.5	29.5	ORON	40.8735
21842	61.5	29.5	ORON	41.15
21843	62.5	29.5	ORON	41.4995
21844	63.5	29.5	ORON	41.8908
21845	64.5	29.5	ORON	42.1671
21846	65.5	29.5	ORON	42.2073
21847	66.5	29.5	ORON	41.9484
21848	67.5	29.5	ORON	41.7542
21849	68.5	29.5	BASN	41.7516
21850	69.5	29.5	BASN	41.4648
21851	70.5	29.5	BASN	40.9366
21852	71.5	29.5	BASN	40.4346
21853	72.5	29.5	PLAT	40.1472
21854	73.5	29.5	PLAT	40.2501
21855	74.5	29.5	PLAT	41.6804
21856	75.5	29.5	PLAT	44.776
21857	76.5	29.5	PLAT	48.0195
21858	77.5	29.5	BASN	50.0842
21859	78.5	29.5	BASN	53.3113
21860	79.5	29.5	BASN	54.2451
21861	80.5	29.5	ORON	55.6246
21862	81.5	29.5	ORON	58.3631
21863	82.5	29.5	ORON	62.7104
21864	83.5	29.5	ORON	64.0546
21865	84.5	29.5	ORON	65.1899
21866	85.5	29.5	ORON	66.8091
21867	86.5	29.5	ORON	69.934
21868	87.5	29.5	ORON	71.6303
21869	88.5	29.5	ORON	73.6429
21870	89.5	29.5	ORON	74.1959
21871	90.5	29.5	ORON	77.0653
21872	91.5	29.5	ORON	71.7195
21873	92.5	29.5	ORON	63.6905
21874	93.5	29.5	ORON	59.0354
21875	94.5	29.5	ORON	59.3608
21876	95.5	29.5	ORON	63.1788
21877	96.5	29.5	ORON	65.4817
21878	97.5	29.5	ORON	66.3288
21879	98.5	29.5	ORON	63.3783
21880	99.5	29.5	ORON	58.8484
21881	100.5	29.5	ORON	60.4007
21882	101.5	29.5	ORON	59.6971
21883	102.5	29.5	ORON	54.9402
21884	103.5	29.5	BASN	46.3917
21885	104.5	29.5	BASN	43.012
21886	105.5	29.5	BASN	41.122
21887	106.5	29.5	BASN	41.4417
21888	107.5	29.5	ORON	42.4896
21889	108.5	29.5	ORON	42.5282
21890	109.5	29.5	ORON	41.0612
21891	110.5	29.5	ORON	39.0036
21892	111.5	29.5	ORON	34.3905
21893	112.5	29.5	EXCT	32.7715
21894	113.5	29.5	EXCT	32.5299
21895	114.5	29.5	EXCT	33.4046
21896	115.5	29.5	EXCT	32.7923
21897	116.5	29.5	EXCT	32.2137
21898	117.5	29.5	EXCT	32.0334
21899	118.5	29.5	EXCT	33.526
21900	119.5	29.5	EXCT	32.397
21901	120.5	29.5	EXCT	31.4377
21902	121.5	29.5	EXCT	30.9373
21903	122.5	29.5	COMA	30.4254
21904	123.5	29.5	COMA	30.0572
21905	124.5	29.5	COMA	29.8143
21906	125.5	29.5	COMA	29.6956
21907	126.5	29.5	COMA	29.6509
21908	127.5	29.5	COMA	29.2014
21909	128.5	29.5	COMA	26.7523
21910	129.5	29.5	IARC	23.7944
21911	130.5	29.5	IARC	17.9348
21912	131.5	29.5	SOCE	10.3761
21913	132.5	29.5	SOCE	7.1819
21914	133.5	29.5	IARC	7.7997
21915	134.5	29.5	SOCE	7.3761
21916	135.5	29.5	SOCE	6.9043
21917	136.5	29.5	SOCE	7.1037
21918	137.5	29.5	SOCE	7.5883
21919	138.5	29.5	SOCE	7.8289
21920	139.5	29.5	SOCE	7.7837
21921	140.5	29.5	IARC	7.6133
21922	141.5	29.5	SOCE	7.4183
21923	142.5	29.5	SOCE	7.2017
21924	143.5	29.5	SOCE	7.2129
21925	144.5	29.5	SOCE	7.0468
21926	145.5	29.5	SOCE	6.8205
21927	146.5	29.5	SOCE	6.8042
21928	147.5	29.5	SOCE	6.8123
21929	148.5	29.5	SOCE	6.8508
21930	149.5	29.5	SOCE	6.9587
21931	150.5	29.5	SOCE	7.0116
21932	151.5	29.5	SOCE	7.0093
21933	152.5	29.5	SOCE	7.0159
21934	153.5	29.5	LIPS	7.0618
21935	154.5	29.5	SOCE	7.0985
21936	155.5	29.5	SOCE	7.1371
21937	156.5	29.5	SOCE	7.1523
21938	157.5	29.5	SOCE	7.1393
21939	158.5	29.5	SOCE	7.1088
21940	159.5	29.5	SOCE	7.0741
21941	160.5	29.5	SOCE	7.0564
21942	161.5	29.5	SOCE	7.0322
21943	162.5	29.5	SOCE	7.0172
21944	163.5	29.5	SOCE	7.0481
21945	164.5	29.5	SOCE	7.0916
21946	165.5	29.5	SOCE	7.1112
21947	166.5	29.5	SOCE	7.0699
21948	167.5	29.5	SOCE	6.8738
21949	168.5	29.5	SOCE	6.9035
21950	169.5	29.5	SOCE	6.9931
21951	170.5	29.5	SOCE	7.0599
21952	171.5	29.5	SOCE	6.978
21953	172.5	29.5	SOCE	6.8768
21954	173.5	29.5	LIPS	6.8907
21955	174.5	29.5	SOCE	6.9132
21956	175.5	29.5	SOCE	6.9539
21957	176.5	29.5	SOCE	6.9749
21958	177.5	29.5	SOCE	6.977
21959	178.5	29.5	SOCE	6.9674
21960	179.5	29.5	SOCE	6.9705
21961	-179.5	28.5	SOCE	7.0992
21962	-178.5	28.5	LIPS	7.1679
21963	-177.5	28.5	LIPS	7.2025
21964	-176.5	28.5	LIPS	7.0816
21965	-175.5	28.5	SOCE	6.8718
21966	-174.5	28.5	SOCE	6.6566
21967	-173.5	28.5	SOCE	6.6824
21968	-172.5	28.5	SOCE	6.8095
21969	-171.5	28.5	SOCE	6.9191
21970	-170.5	28.5	SOCE	6.945
21971	-169.5	28.5	SOCE	6.9738
21972	-168.5	28.5	SOCE	6.9911
21973	-167.5	28.5	SOCE	7.0033
21974	-166.5	28.5	SOCE	7.0107
21975	-165.5	28.5	SOCE	7.0217
21976	-164.5	28.5	SOCE	7.042
21977	-163.5	28.5	SOCE	7.0415
21978	-162.5	28.5	SOCE	7.0531
21979	-161.5	28.5	SOCE	7.1433
21980	-160.5	28.5	SOCE	7.131
21981	-159.5	28.5	SOCE	7.0726
21982	-158.5	28.5	SOCE	7.0413
21983	-157.5	28.5	SOCE	7.031
21984	-156.5	28.5	SOCE	7.0341
21985	-155.5	28.5	SOCE	7.0415
21986	-154.5	28.5	SOCE	7.055
21987	-153.5	28.5	SOCE	7.0702
21988	-152.5	28.5	SOCE	7.1388
21989	-151.5	28.5	SOCE	7.2595
21990	-150.5	28.5	SOCE	7.156
21991	-149.5	28.5	SOCE	7.0366
21992	-148.5	28.5	SOCE	6.9882
21993	-147.5	28.5	SOCE	6.9745
21994	-146.5	28.5	SOCE	6.9707
21995	-145.5	28.5	SOCE	6.9706
21996	-144.5	28.5	SOCE	6.9684
21997	-143.5	28.5	SOCE	6.9632
21998	-142.5	28.5	SOCE	6.9568
21999	-141.5	28.5	SOCE	6.9516
22000	-140.5	28.5	SOCE	6.9502
22001	-139.5	28.5	SOCE	6.9555
22002	-138.5	28.5	SOCE	6.9657
22003	-137.5	28.5	SOCE	6.9817
22004	-136.5	28.5	SOCE	6.9742
22005	-135.5	28.5	SOCE	6.9582
22006	-134.5	28.5	SOCE	6.9527
22007	-133.5	28.5	SOCE	6.9577
22008	-132.5	28.5	SOCE	6.9674
22009	-131.5	28.5	SOCE	6.9728
22010	-130.5	28.5	SOCE	6.9705
22011	-129.5	28.5	SOCE	6.9613
22012	-128.5	28.5	SOCE	6.9427
22013	-127.5	28.5	SOCE	6.9254
22014	-126.5	28.5	SOCE	6.932
22015	-125.5	28.5	SOCE	6.9443
22016	-124.5	28.5	SOCE	6.9477
22017	-123.5	28.5	SOCE	6.9347
22018	-122.5	28.5	SOCE	6.901
22019	-121.5	28.5	SOCE	6.8781
22020	-120.5	28.5	SOCE	6.8398
22021	-119.5	28.5	SOCE	6.7974
22022	-118.5	28.5	SOCE	6.4069
22023	-117.5	28.5	SOCE	6.0939
22024	-116.5	28.5	SOCE	13.1941
22025	-115.5	28.5	COMA	21.3585
22026	-114.5	28.5	COMA	24.723
22027	-113.5	28.5	ORON	18.4038
22028	-112.5	28.5	COMA	13.712
22029	-111.5	28.5	EXCT	16.1775
22030	-110.5	28.5	EXCT	24.0419
22031	-109.5	28.5	EXCT	27.4938
22032	-108.5	28.5	ORON	29.9956
22033	-107.5	28.5	ORON	32.0173
22034	-106.5	28.5	ORON	33.8982
22035	-105.5	28.5	ORON	35.5035
22036	-104.5	28.5	ORON	36.0854
22037	-103.5	28.5	ORON	36.3342
22038	-102.5	28.5	ORON	37.1761
22039	-101.5	28.5	EXCT	37.4666
22040	-100.5	28.5	EXCT	36.9343
22041	-99.5	28.5	EXCT	35.3655
22042	-98.5	28.5	EXCT	32.6629
22043	-97.5	28.5	EXCT	31.8303
22044	-96.5	28.5	EXCT	29.1869
22045	-95.5	28.5	COMA	29.875
22046	-94.5	28.5	COMA	32.0621
22047	-93.5	28.5	COMA	30.4757
22048	-92.5	28.5	COMA	26.1355
22049	-91.5	28.5	COMA	25.5165
22050	-90.5	28.5	COMA	24.9652
22051	-89.5	28.5	COMA	23.939
22052	-88.5	28.5	COMA	21.3742
22053	-87.5	28.5	COMA	23.3557
22054	-86.5	28.5	COMA	25.1191
22055	-85.5	28.5	COMA	29.4251
22056	-84.5	28.5	COMA	32.7687
22057	-83.5	28.5	COMA	34.4096
22058	-82.5	28.5	EXCT	35.9437
22059	-81.5	28.5	EXCT	35.8512
22060	-80.5	28.5	COMA	31.6185
22061	-79.5	28.5	COMA	27.5439
22062	-78.5	28.5	COMA	23.8102
22063	-77.5	28.5	COMA	19.8476
22064	-76.5	28.5	SOCE	14.8901
22065	-75.5	28.5	SOCE	10.9105
22066	-74.5	28.5	SOCE	9.4743
22067	-73.5	28.5	SOCE	9.0568
